Transaction_ID,Timestamp,From_Account,To_Account,Amount,Channel,Sender_Age_Days,Receiver_Age_Days,Sender_Balance_Before,Sender_Balance_After,Layer_Depth,Pattern_Type,Is_Mule
TXN0002843,2024-05-25 06:34:19,ACC00397,ACC00642,7419.16,Mobile_App,2513,2903,15236.78,7817.62,0,Normal,0
TXN0002566,2024-05-25 10:54:33,ACC00364,ACC00538,7460.37,Mobile_App,2456,281,11136.91,3676.54,0,Normal,0
TXN0002245,2024-05-25 11:51:33,ACC00318,ACC00600,1611.08,PromptPay,3459,2274,49406.12,47795.04,0,Normal,0
TXN0002632,2024-05-25 12:11:15,ACC00372,ACC00258,5832.92,Mobile_App,419,1974,25818.82,19985.9,0,Normal,0
TXN0005689,2024-05-25 12:18:54,ACC00787,ACC00541,1586.36,ATM,2402,1540,39301.44,37715.08,0,Normal,0
TXN0004864,2024-05-25 12:44:22,ACC00675,ACC00255,8103.68,ATM,527,2931,6216.09,-1887.59,0,Normal,0
TXN0004050,2024-05-25 13:15:26,ACC00560,ACC00052,9182.82,Mobile_App,2065,576,17520.65,8337.83,0,Normal,0
TXN0006632,2024-05-25 13:32:52,ACC00917,ACC00335,10729.83,PromptPay,491,581,171.35,-10558.48,0,Normal,0
TXN0002985,2024-05-25 13:45:03,ACC00415,ACC00002,1812.32,ATM,1157,636,18890.77,17078.45,0,Normal,0
TXN0006697,2024-05-25 13:53:31,ACC00926,ACC00247,2971.7,Branch,1415,2388,12063.46,9091.76,0,Normal,0
TXN0004656,2024-05-25 14:13:26,ACC00644,ACC00473,10716.63,Mobile_App,2954,2995,11082.35,365.72,0,Normal,0
TXN0000519,2024-05-25 14:34:26,ACC00078,ACC00264,2389.9,Branch,3346,442,-20027.45,-22417.35,0,Normal,0
TXN0003460,2024-05-25 15:01:45,ACC00477,ACC00238,7432.1,Mobile_App,2181,2882,-19865.67,-27297.77,0,Normal,0
TXN0001025,2024-05-25 15:52:45,ACC00154,ACC00587,8118.34,PromptPay,2201,911,30142.14,22023.8,0,Normal,0
TXN0003422,2024-05-25 16:13:39,ACC00472,ACC00199,9097.38,Mobile_App,1013,2741,-17168.36,-26265.74,0,Normal,0
TXN0005089,2024-05-25 16:20:37,ACC00702,ACC00189,2925.68,PromptPay,2537,2038,-29038.87,-31964.55,0,Normal,0
TXN0000288,2024-05-25 17:44:01,ACC00046,ACC00869,10187.78,PromptPay,1061,393,44039.71,33851.93,0,Normal,0
TXN0000127,2024-05-25 18:16:12,ACC00020,ACC00651,11482.77,PromptPay,1075,2424,-30981.0,-42463.77,0,Normal,0
TXN0005413,2024-05-25 19:57:23,ACC00750,ACC00615,11801.78,PromptPay,2124,3219,-9557.22,-21359.0,0,Normal,0
TXN0005884,2024-05-25 20:49:04,ACC00814,ACC00343,3665.73,PromptPay,3456,1148,92746.84,89081.11,0,Normal,0
TXN0005438,2024-05-25 21:28:33,ACC00754,ACC00102,9069.38,PromptPay,1192,2367,27859.43,18790.05,0,Normal,0
TXN0000074,2024-05-26 07:55:54,ACC00012,ACC00093,7437.85,PromptPay,3213,2925,-40098.45,-47536.3,0,Normal,0
TXN0002854,2024-05-26 08:34:16,ACC00398,ACC00189,7048.04,PromptPay,1188,2038,30638.1,23590.06,0,Normal,0
TXN0001343,2024-05-26 09:56:43,ACC00200,ACC00394,8288.18,Branch,1402,1143,28249.79,19961.61,0,Normal,0
TXN0005240,2024-05-26 13:33:40,ACC00725,ACC00411,1613.03,ATM,385,1016,-29097.91,-30710.94,0,Normal,0
TXN0003346,2024-05-26 14:43:46,ACC00463,ACC00734,6656.14,Branch,3220,2355,49433.97,42777.83,0,Normal,0
TXN0004196,2024-05-26 18:02:10,ACC00580,ACC00747,1806.51,PromptPay,2963,2006,-13556.71,-15363.22,0,Normal,0
TXN0000371,2024-05-26 18:56:22,ACC00058,ACC00899,5019.05,Mobile_App,357,2667,-35349.2,-40368.25,0,Normal,0
TXN0005568,2024-05-26 18:56:43,ACC00771,ACC00166,4704.53,Mobile_App,1555,440,70054.3,65349.77,0,Normal,0
TXN0003782,2024-05-26 19:06:14,ACC00522,ACC00807,9194.02,Branch,1202,1777,14794.48,5600.46,0,Normal,0
TXN0000452,2024-05-26 19:27:51,ACC00070,ACC00014,6344.35,Mobile_App,1661,536,3213.06,-3131.29,0,Normal,0
TXN0003631,2024-05-26 20:14:32,ACC00502,ACC00093,1623.62,Mobile_App,488,2925,-5955.57,-7579.19,0,Normal,0
TXN0006034,2024-05-26 20:33:01,ACC00835,ACC00898,9452.9,Branch,2367,2661,7512.22,-1940.68,0,Normal,0
TXN0004712,2024-05-27 02:17:28,ACC00654,ACC00298,11414.41,PromptPay,1424,1847,54762.54,43348.13,0,Normal,0
TXN0003671,2024-05-27 07:52:02,ACC00507,ACC00656,5754.06,Branch,3598,1040,1630.09,-4123.97,0,Normal,0
TXN0003471,2024-05-27 08:47:12,ACC00479,ACC00471,2267.32,PromptPay,3645,1584,12702.02,10434.7,0,Normal,0
TXN0004269,2024-05-27 09:15:46,ACC00590,ACC00576,2242.65,ATM,336,1618,36013.02,33770.37,0,Normal,0
TXN0001720,2024-05-27 09:44:32,ACC00248,ACC00565,9983.81,Branch,3273,1112,2761.64,-7222.17,0,Normal,0
TXN0005095,2024-05-27 09:45:57,ACC00703,ACC00653,10196.52,Branch,976,181,37250.45,27053.93,0,Normal,0
TXN0002640,2024-05-27 11:33:17,ACC00373,ACC00504,3707.8,Branch,2552,790,56232.82,52525.02,0,Normal,0
TXN0000850,2024-05-27 12:31:58,ACC00128,ACC00705,7790.71,Mobile_App,2503,3032,35546.48,27755.77,0,Normal,0
TXN0000001,2024-05-27 12:44:31,ACC00001,ACC00125,492.1,Branch,2799,1276,32241.07,31748.97,0,Normal,0
TXN0000683,2024-05-27 12:54:20,ACC00102,ACC00266,6375.89,ATM,2367,266,-2964.93,-9340.82,0,Normal,0
TXN0002402,2024-05-27 13:50:02,ACC00337,ACC00322,4646.43,Mobile_App,2851,959,25052.24,20405.81,0,Normal,0
TXN0006266,2024-05-27 14:41:15,ACC00868,ACC00850,1667.29,PromptPay,2389,1732,59732.86,58065.57,0,Normal,0
TXN0004197,2024-05-27 15:04:19,ACC00580,ACC00305,9481.39,Branch,2963,1914,-15363.22,-24844.61,0,Normal,0
TXN0004444,2024-05-27 15:16:15,ACC00615,ACC00680,1000.32,Branch,3219,2716,14750.65,13750.33,0,Normal,0
TXN0006730,2024-05-27 16:56:06,ACC00930,ACC00175,2651.88,Branch,675,2966,68218.54,65566.66,0,Normal,0
TXN0002517,2024-05-27 17:55:01,ACC00357,ACC00163,1653.46,ATM,3395,2967,35318.64,33665.18,0,Normal,0
TXN0003804,2024-05-27 20:16:56,ACC00526,ACC00563,4882.06,Mobile_App,3375,3540,92506.3,87624.24,0,Normal,0
TXN0003291,2024-05-27 21:09:57,ACC00457,ACC00401,1817.75,PromptPay,2897,342,37402.67,35584.92,0,Normal,0
TXN0001225,2024-05-28 07:05:21,ACC00185,ACC00759,7167.58,Mobile_App,636,3365,45117.57,37949.99,0,Normal,0
TXN0006681,2024-05-28 07:26:55,ACC00924,ACC00287,2588.44,Branch,3035,1057,57722.82,55134.38,0,Normal,0
TXN0006033,2024-05-28 08:10:42,ACC00835,ACC00141,4649.32,Branch,2367,3231,12161.54,7512.22,0,Normal,0
TXN0005598,2024-05-28 09:16:59,ACC00775,ACC00733,11678.22,Branch,746,2914,9613.43,-2064.79,0,Normal,0
TXN0006495,2024-05-28 09:56:40,ACC00899,ACC00511,3051.75,ATM,2667,786,36522.06,33470.31,0,Normal,0
TXN0005944,2024-05-28 09:57:47,ACC00821,ACC00221,2134.46,Mobile_App,2169,3484,-27667.35,-29801.81,0,Normal,0
TXN0003563,2024-05-28 10:41:42,ACC00493,ACC00716,5676.96,Mobile_App,841,616,38628.68,32951.72,0,Normal,0
TXN0004667,2024-05-28 11:01:42,ACC00645,ACC00060,11961.93,Mobile_App,3244,2061,30495.12,18533.19,0,Normal,0
TXN0005828,2024-05-28 11:36:25,ACC00806,ACC00107,4221.69,Mobile_App,3266,1734,61356.95,57135.26,0,Normal,0
TXN0000407,2024-05-28 12:33:38,ACC00063,ACC00537,4153.35,ATM,1730,1868,-30569.53,-34722.88,0,Normal,0
TXN0004652,2024-05-28 12:40:12,ACC00644,ACC00470,2647.72,PromptPay,2954,3119,35473.44,32825.72,0,Normal,0
TXN0002422,2024-05-28 13:52:33,ACC00340,ACC00518,11007.85,Mobile_App,240,343,69526.21,58518.36,0,Normal,0
TXN0004785,2024-05-28 14:09:11,ACC00665,ACC00003,5742.44,Mobile_App,1991,282,-9009.23,-14751.67,0,Normal,0
TXN0002158,2024-05-28 14:27:07,ACC00305,ACC00704,1984.33,Branch,1914,3122,53319.77,51335.44,0,Normal,0
TXN0006692,2024-05-28 15:47:56,ACC00926,ACC00809,3018.88,Mobile_App,1415,1896,51028.44,48009.56,0,Normal,0
TXN0006841,2024-05-28 18:35:43,ACC00946,ACC00213,8693.98,Mobile_App,3548,182,88556.25,79862.27,0,Normal,0
TXN0000166,2024-05-28 19:00:19,ACC00025,ACC00582,7292.98,Mobile_App,2478,2376,17317.98,10025.0,0,Normal,0
TXN0001553,2024-05-28 20:16:24,ACC00228,ACC00721,4391.18,Branch,530,3473,53995.89,49604.71,0,Normal,0
TXN0000835,2024-05-28 21:48:36,ACC00125,ACC00683,1892.94,PromptPay,1276,3532,41420.56,39527.62,0,Normal,0
TXN0004080,2024-05-28 22:06:35,ACC00566,ACC00599,11851.11,Branch,1093,2663,30649.21,18798.1,0,Normal,0
TXN0006652,2024-05-29 05:35:09,ACC00919,ACC00195,1399.03,Mobile_App,3008,3300,7090.79,5691.76,0,Normal,0
TXN0003514,2024-05-29 08:13:45,ACC00485,ACC00713,7157.6,PromptPay,1313,202,57741.49,50583.89,0,Normal,0
TXN0001912,2024-05-29 09:06:05,ACC00272,ACC00750,7299.3,PromptPay,209,2124,50278.81,42979.51,0,Normal,0
TXN0006638,2024-05-29 10:05:32,ACC00918,ACC00550,4911.55,Mobile_App,2605,832,55612.53,50700.98,0,Normal,0
TXN0002400,2024-05-29 10:05:34,ACC00337,ACC00833,1903.13,PromptPay,2851,702,36206.02,34302.89,0,Normal,0
TXN0004168,2024-05-29 11:38:47,ACC00578,ACC00634,10109.78,Mobile_App,2266,1516,42554.12,32444.34,0,Normal,0
TXN0003369,2024-05-29 12:47:53,ACC00466,ACC00379,9294.67,PromptPay,1295,414,13399.32,4104.65,0,Normal,0
TXN0002000,2024-05-29 13:14:11,ACC00282,ACC00643,2452.92,PromptPay,2285,1732,-24563.62,-27016.54,0,Normal,0
TXN0003862,2024-05-29 14:05:39,ACC00535,ACC00420,5500.25,PromptPay,3500,2823,-5268.85,-10769.1,0,Normal,0
TXN0004090,2024-05-29 14:15:51,ACC00568,ACC00326,6852.37,Mobile_App,2883,1908,15352.4,8500.03,0,Normal,0
TXN0002568,2024-05-29 15:09:47,ACC00365,ACC00007,1687.38,Branch,2891,1094,39982.29,38294.91,0,Normal,0
TXN0001643,2024-05-29 15:31:50,ACC00238,ACC00646,4797.69,Mobile_App,2882,892,-33048.61,-37846.3,0,Normal,0
TXN0002273,2024-05-29 15:33:04,ACC00322,ACC00852,7410.93,Mobile_App,959,1046,14293.09,6882.16,0,Normal,0
TXN0002682,2024-05-29 15:56:38,ACC00378,ACC00949,5146.35,PromptPay,1464,1955,25608.3,20461.95,0,Normal,0
TXN0005768,2024-05-29 16:08:28,ACC00798,ACC00183,6095.2,ATM,260,2805,6611.26,516.06,0,Normal,0
TXN0002998,2024-05-29 17:19:45,ACC00416,ACC00264,9458.94,Branch,1267,442,3928.87,-5530.07,0,Normal,0
TXN0003273,2024-05-29 17:25:29,ACC00455,ACC00246,7185.86,PromptPay,2451,1047,7077.39,-108.47,0,Normal,0
TXN0001772,2024-05-29 17:28:43,ACC00254,ACC00479,500.34,PromptPay,1814,3645,-21540.83,-22041.17,0,Normal,0
TXN0006603,2024-05-29 17:34:28,ACC00912,ACC00656,8520.63,Branch,2954,1040,36596.77,28076.14,0,Normal,0
TXN0005607,2024-05-29 18:03:01,ACC00776,ACC00247,10015.84,PromptPay,797,2388,30533.2,20517.36,0,Normal,0
TXN0000742,2024-05-29 18:39:01,ACC00112,ACC00294,5894.41,Mobile_App,1079,1175,31073.9,25179.49,0,Normal,0
TXN0000359,2024-05-29 22:30:54,ACC00057,ACC00119,3803.99,PromptPay,3485,1118,-1806.48,-5610.47,0,Normal,0
TXN0004265,2024-05-30 00:27:43,ACC00589,ACC00182,6221.79,Mobile_App,1267,3328,88128.49,81906.7,0,Normal,0
TXN0003768,2024-05-30 02:48:14,ACC00521,ACC00840,9299.99,Branch,2973,2895,27126.81,17826.82,0,Normal,0
TXN0006549,2024-05-30 04:21:44,ACC00904,ACC00845,9666.39,PromptPay,3535,735,32256.13,22589.74,0,Normal,0
TXN0006685,2024-05-30 08:04:50,ACC00925,ACC00082,5159.34,PromptPay,3344,593,47298.97,42139.63,0,Normal,0
TXN0002444,2024-05-30 08:34:26,ACC00344,ACC00766,657.81,Mobile_App,861,497,14171.12,13513.31,0,Normal,0
TXN0001802,2024-05-30 08:51:44,ACC00259,ACC00132,1886.33,Mobile_App,2299,2864,39594.4,37708.07,0,Normal,0
TXN0003394,2024-05-30 08:56:34,ACC00469,ACC00381,1501.14,Mobile_App,1042,2572,12342.33,10841.19,0,Normal,0
TXN0002722,2024-05-30 09:48:51,ACC00384,ACC00463,5223.96,Branch,2355,3220,67344.14,62120.18,0,Normal,0
TXN0003544,2024-05-30 10:20:08,ACC00488,ACC00865,9213.53,PromptPay,1546,2106,26648.86,17435.33,0,Normal,0
TXN0005285,2024-05-30 10:38:31,ACC00732,ACC00374,8905.88,PromptPay,2083,3193,22647.92,13742.04,0,Normal,0
TXN0006231,2024-05-30 11:06:30,ACC00863,ACC00162,8969.0,ATM,3599,3424,40677.43,31708.43,0,Normal,0
TXN0003174,2024-05-30 11:47:32,ACC00440,ACC00796,6272.93,PromptPay,1693,2572,41304.61,35031.68,0,Normal,0
TXN0001257,2024-05-30 15:28:08,ACC00189,ACC00591,5961.75,Mobile_App,2038,624,25640.55,19678.8,0,Normal,0
TXN0004298,2024-05-30 15:32:55,ACC00593,ACC00378,1897.04,Branch,1959,1464,32335.05,30438.01,0,Normal,0
TXN0000996,2024-05-30 16:24:26,ACC00149,ACC00854,11303.18,PromptPay,1815,1518,42229.14,30925.96,0,Normal,0
TXN0003423,2024-05-30 18:25:58,ACC00473,ACC00168,7166.33,Mobile_App,2995,1743,63210.15,56043.82,0,Normal,0
TXN0005713,2024-05-30 19:22:11,ACC00791,ACC00288,8489.37,PromptPay,1027,2388,31009.4,22520.03,0,Normal,0
TXN0006988,2024-05-30 22:50:43,VIC0001,MULE_L1_009,43016.74,Mobile_App,2968,25,4253.59,-38763.15,1,Fan-in,1
TXN0006986,2024-05-30 23:04:43,VIC0036,MULE_L1_009,63802.48,ATM,1109,25,45138.69,-18663.79,1,Fan-in,1
TXN0006983,2024-05-30 23:05:43,VIC0135,MULE_L1_009,41148.38,Mobile_App,415,25,46856.22,5707.84,1,Fan-in,1
TXN0006985,2024-05-30 23:07:43,VIC0102,MULE_L1_009,47199.89,PromptPay,1149,25,29551.05,-17648.84,1,Fan-in,1
TXN0006984,2024-05-30 23:12:43,VIC0178,MULE_L1_009,54721.97,PromptPay,1615,25,-56366.52,-111088.49,1,Fan-in,1
TXN0006987,2024-05-30 23:12:43,VIC0027,MULE_L1_009,57027.15,ATM,2268,25,27131.82,-29895.33,1,Fan-in,1
TXN0006981,2024-05-30 23:16:43,VIC0093,MULE_L1_009,44504.62,Mobile_App,3319,25,-25702.4,-70207.02,1,Fan-in,1
TXN0005993,2024-05-30 23:21:30,ACC00829,ACC00657,3572.5,Branch,3146,1940,59647.31,56074.81,0,Normal,0
TXN0006982,2024-05-30 23:30:43,VIC0026,MULE_L1_009,55242.05,Mobile_App,3438,25,45260.1,-9981.95,1,Fan-in,1
TXN0006992,2024-05-30 23:36:43,MULE_L1_009,MULE_L2_009,8025.89,Mobile_App,25,48,348136.35,340110.46,1,Fan-out,1
TXN0006989,2024-05-30 23:38:43,MULE_L1_009,MULE_L2_012,14675.76,ATM,25,23,407093.54,392417.78,1,Fan-out,1
TXN0006990,2024-05-30 23:38:43,MULE_L1_009,MULE_L2_006,21377.95,PromptPay,25,42,392417.78,371039.83,1,Fan-out,1
TXN0006991,2024-05-30 23:39:43,MULE_L1_009,MULE_L2_018,22903.48,PromptPay,25,109,371039.83,348136.35,1,Fan-out,1
TXN0004356,2024-05-31 01:28:34,ACC00603,ACC00091,8109.87,Mobile_App,2541,1635,51127.87,43018.0,0,Normal,0
TXN0005695,2024-05-31 03:52:50,ACC00787,ACC00801,8312.59,Mobile_App,2402,1738,2912.26,-5400.33,0,Normal,0
TXN0004803,2024-05-31 07:22:00,ACC00668,ACC00326,9844.68,PromptPay,2273,1908,18394.08,8549.4,0,Normal,0
TXN0004963,2024-05-31 07:59:01,ACC00688,ACC00170,7597.47,PromptPay,1100,2097,50981.65,43384.18,0,Normal,0
TXN0003156,2024-05-31 08:50:54,ACC00437,ACC00473,1561.13,PromptPay,1609,2995,52517.92,50956.79,0,Normal,0
TXN0000808,2024-05-31 10:05:01,ACC00121,ACC00492,8078.07,PromptPay,311,1252,28780.22,20702.15,0,Normal,0
TXN0006260,2024-05-31 10:15:52,ACC00867,ACC00705,9042.26,Mobile_App,3248,3032,27946.8,18904.54,0,Normal,0
TXN0002791,2024-05-31 11:11:50,ACC00391,ACC00077,1294.38,PromptPay,2617,1113,1887.72,593.34,0,Normal,0
TXN0002240,2024-05-31 11:22:29,ACC00317,ACC00932,4730.7,PromptPay,1569,2498,12164.91,7434.21,0,Normal,0
TXN0004374,2024-05-31 11:57:45,ACC00605,ACC00831,679.65,PromptPay,1223,3622,38727.13,38047.48,0,Normal,0
TXN0006242,2024-05-31 12:01:40,ACC00864,ACC00107,5390.04,PromptPay,515,1734,37764.25,32374.21,0,Normal,0
TXN0004711,2024-05-31 12:06:10,ACC00654,ACC00330,2826.43,Mobile_App,1424,1203,57588.97,54762.54,0,Normal,0
TXN0001015,2024-05-31 12:56:43,ACC00152,ACC00718,6710.28,Branch,746,1921,-28670.57,-35380.85,0,Normal,0
TXN0003069,2024-05-31 15:11:02,ACC00425,ACC00442,4617.25,Mobile_App,477,826,-19902.21,-24519.46,0,Normal,0
TXN0003629,2024-05-31 15:16:51,ACC00502,ACC00280,11780.57,PromptPay,488,1533,17382.34,5601.77,0,Normal,0
TXN0004040,2024-05-31 15:31:13,ACC00559,ACC00910,8182.05,Mobile_App,3524,1457,44866.45,36684.4,0,Normal,0
TXN0000085,2024-05-31 18:06:32,ACC00013,ACC00790,6546.28,PromptPay,2413,435,1397.65,-5148.63,0,Normal,0
TXN0003569,2024-05-31 19:21:39,ACC00493,ACC00727,7840.23,Mobile_App,841,1200,4465.83,-3374.4,0,Normal,0
TXN0006565,2024-05-31 19:42:11,ACC00906,ACC00267,3374.94,PromptPay,1454,2589,53857.93,50482.99,0,Normal,0
TXN0002330,2024-06-01 07:25:48,ACC00329,ACC00042,3845.92,Branch,2074,1911,32391.15,28545.23,0,Normal,0
TXN0001430,2024-06-01 09:53:15,ACC00213,ACC00744,9393.34,Branch,182,1927,18464.47,9071.13,0,Normal,0
TXN0006072,2024-06-01 10:32:30,ACC00840,ACC00448,2012.66,ATM,2895,2685,49290.97,47278.31,0,Normal,0
TXN0006082,2024-06-01 12:49:20,ACC00841,ACC00148,2973.34,PromptPay,291,2570,78347.77,75374.43,0,Normal,0
TXN0005967,2024-06-01 13:05:15,ACC00827,ACC00556,11794.56,PromptPay,3449,2107,56659.66,44865.1,0,Normal,0
TXN0003831,2024-06-01 14:27:50,ACC00531,ACC00006,2203.16,PromptPay,813,1183,58730.36,56527.2,0,Normal,0
TXN0002987,2024-06-01 14:37:28,ACC00415,ACC00946,3817.69,ATM,1157,3548,7892.64,4074.95,0,Normal,0
TXN0005621,2024-06-01 14:42:36,ACC00778,ACC00625,7401.68,ATM,1748,1465,50894.34,43492.66,0,Normal,0
TXN0001754,2024-06-01 15:38:07,ACC00252,ACC00366,8823.07,PromptPay,3100,3122,-36871.55,-45694.62,0,Normal,0
TXN0003583,2024-06-01 16:51:18,ACC00496,ACC00873,11956.23,Mobile_App,2439,461,32962.46,21006.23,0,Normal,0
TXN0000155,2024-06-01 17:45:13,ACC00023,ACC00707,8504.11,Mobile_App,2645,2204,5016.9,-3487.21,0,Normal,0
TXN0004442,2024-06-01 18:22:13,ACC00614,ACC00369,7185.85,PromptPay,3126,957,24507.19,17321.34,0,Normal,0
TXN0000006,2024-06-01 18:37:42,ACC00002,ACC00502,10403.34,PromptPay,636,488,35632.92,25229.58,0,Normal,0
TXN0003860,2024-06-02 01:25:52,ACC00535,ACC00587,3257.83,Branch,3500,911,3040.28,-217.55,0,Normal,0
TXN0000619,2024-06-02 07:25:36,ACC00093,ACC00940,2726.63,Mobile_App,2925,462,30666.31,27939.68,0,Normal,0
TXN0000219,2024-06-02 09:15:36,ACC00034,ACC00855,10215.89,Mobile_App,2593,1562,34497.68,24281.79,0,Normal,0
TXN0004956,2024-06-02 10:03:13,ACC00687,ACC00858,5363.91,PromptPay,1451,1319,19013.03,13649.12,0,Normal,0
TXN0001124,2024-06-02 10:22:50,ACC00171,ACC00414,11357.91,Branch,2347,1466,41449.34,30091.43,0,Normal,0
TXN0006833,2024-06-02 10:53:27,ACC00944,ACC00588,10346.43,Mobile_App,231,2558,71046.46,60700.03,0,Normal,0
TXN0000556,2024-06-02 10:54:36,ACC00083,ACC00049,4871.06,PromptPay,1736,598,-26954.73,-31825.79,0,Normal,0
TXN0004159,2024-06-02 10:56:39,ACC00575,ACC00382,2816.53,Branch,1323,2132,6880.69,4064.16,0,Normal,0
TXN0001131,2024-06-02 11:01:36,ACC00173,ACC00805,531.68,Mobile_App,2446,1403,50520.19,49988.51,0,Normal,0
TXN0002325,2024-06-02 12:01:18,ACC00327,ACC00336,2339.6,Mobile_App,931,387,23759.44,21419.84,0,Normal,0
TXN0003454,2024-06-02 12:35:26,ACC00477,ACC00194,7129.44,Mobile_App,2181,2230,26343.44,19214.0,0,Normal,0
TXN0004118,2024-06-02 13:15:09,ACC00571,ACC00031,10349.02,Branch,1524,1898,50920.32,40571.3,0,Normal,0
TXN0005193,2024-06-02 14:03:13,ACC00717,ACC00489,4917.98,PromptPay,3368,3338,11059.94,6141.96,0,Normal,0
TXN0001841,2024-06-02 14:35:05,ACC00262,ACC00449,3055.94,PromptPay,1195,3485,18534.69,15478.75,0,Normal,0
TXN0006443,2024-06-02 16:37:28,ACC00894,ACC00614,1241.98,Mobile_App,1229,3126,65376.04,64134.06,0,Normal,0
TXN0000394,2024-06-02 18:53:42,ACC00062,ACC00898,6765.24,Mobile_App,691,2661,17121.27,10356.03,0,Normal,0
TXN0003416,2024-06-02 19:15:39,ACC00472,ACC00034,3461.99,PromptPay,1013,2593,15613.5,12151.51,0,Normal,0
TXN0004378,2024-06-02 19:16:28,ACC00606,ACC00824,4879.8,ATM,361,1556,64837.85,59958.05,0,Normal,0
TXN0004713,2024-06-02 19:24:49,ACC00655,ACC00651,7688.37,Branch,1355,2424,40097.57,32409.2,0,Normal,0
TXN0002017,2024-06-02 19:49:55,ACC00285,ACC00639,5033.6,Mobile_App,2920,701,81237.61,76204.01,0,Normal,0
TXN0005104,2024-06-02 20:16:16,ACC00704,ACC00391,8593.88,Mobile_App,3122,2617,-5628.92,-14222.8,0,Normal,0
TXN0003181,2024-06-02 20:16:59,ACC00441,ACC00337,9758.99,Branch,1347,2851,25634.97,15875.98,0,Normal,0
TXN0000849,2024-06-02 21:53:40,ACC00128,ACC00484,1621.5,PromptPay,2503,3577,37167.98,35546.48,0,Normal,0
TXN0003377,2024-06-02 23:28:26,ACC00467,ACC00439,3120.46,Mobile_App,1334,1180,33268.28,30147.82,0,Normal,0
TXN0006570,2024-06-03 01:36:24,ACC00906,ACC00113,8904.07,Mobile_App,1454,2984,24675.32,15771.25,0,Normal,0
TXN0003642,2024-06-03 07:15:37,ACC00503,ACC00335,3794.95,PromptPay,3010,581,22046.82,18251.87,0,Normal,0
TXN0000833,2024-06-03 08:01:25,ACC00124,ACC00512,9256.94,ATM,1823,1940,3764.33,-5492.61,0,Normal,0
TXN0003024,2024-06-03 09:20:03,ACC00420,ACC00159,2856.31,Branch,2823,806,-8587.79,-11444.1,0,Normal,0
TXN0001459,2024-06-03 10:48:22,ACC00216,ACC00410,1095.24,Branch,2181,1248,-21204.99,-22300.23,0,Normal,0
TXN0000343,2024-06-03 11:10:46,ACC00054,ACC00448,9533.33,PromptPay,1588,2685,14844.7,5311.37,0,Normal,0
TXN0005020,2024-06-03 12:05:35,ACC00694,ACC00922,7192.97,ATM,1182,1174,75083.15,67890.18,0,Normal,0
TXN0004293,2024-06-03 13:50:04,ACC00593,ACC00645,5023.57,Branch,1959,3244,60346.51,55322.94,0,Normal,0
TXN0004923,2024-06-03 14:02:51,ACC00683,ACC00372,6323.44,PromptPay,3532,419,64669.06,58345.62,0,Normal,0
TXN0000032,2024-06-03 15:07:08,ACC00006,ACC00047,11363.2,PromptPay,1183,3307,8275.42,-3087.78,0,Normal,0
TXN0005553,2024-06-03 15:13:22,ACC00769,ACC00254,6109.42,PromptPay,1140,1814,101154.66,95045.24,0,Normal,0
TXN0003516,2024-06-03 16:40:38,ACC00485,ACC00709,378.44,Mobile_App,1313,1179,41296.56,40918.12,0,Normal,0
TXN0000986,2024-06-03 17:09:30,ACC00148,ACC00433,408.53,Mobile_App,2570,1053,33121.77,32713.24,0,Normal,0
TXN0004487,2024-06-03 17:34:49,ACC00622,ACC00920,3461.58,PromptPay,2900,3582,40905.04,37443.46,0,Normal,0
TXN0004336,2024-06-03 18:00:12,ACC00599,ACC00336,7327.64,Mobile_App,2663,387,36342.19,29014.55,0,Normal,0
TXN0001218,2024-06-03 18:35:55,ACC00183,ACC00479,2141.43,Mobile_App,2805,3645,-49118.36,-51259.79,0,Normal,0
TXN0001410,2024-06-03 19:32:52,ACC00210,ACC00889,1628.23,PromptPay,2389,648,134.03,-1494.2,0,Normal,0
TXN0000949,2024-06-03 22:42:23,ACC00142,ACC00136,11621.49,PromptPay,2479,2059,14888.42,3266.93,0,Normal,0
TXN0005962,2024-06-04 04:20:04,ACC00826,ACC00068,8141.74,PromptPay,2961,2754,91706.76,83565.02,0,Normal,0
TXN0003115,2024-06-04 06:28:36,ACC00432,ACC00634,4846.83,Mobile_App,2382,1516,60344.91,55498.08,0,Normal,0
TXN0004518,2024-06-04 07:16:58,ACC00626,ACC00716,4676.54,Mobile_App,2897,616,25155.95,20479.41,0,Normal,0
TXN0004685,2024-06-04 10:00:09,ACC00649,ACC00164,9621.05,Mobile_App,1412,1909,82631.57,73010.52,0,Normal,0
TXN0005402,2024-06-04 10:32:29,ACC00749,ACC00397,1374.27,Branch,3226,2513,9543.45,8169.18,0,Normal,0
TXN0002111,2024-06-04 11:03:41,ACC00297,ACC00642,2873.25,Branch,3487,2903,9516.03,6642.78,0,Normal,0
TXN0003411,2024-06-04 11:13:37,ACC00471,ACC00501,3287.58,Branch,1584,638,15308.07,12020.49,0,Normal,0
TXN0001952,2024-06-04 11:36:51,ACC00276,ACC00897,6169.27,PromptPay,421,867,14089.81,7920.54,0,Normal,0
TXN0001504,2024-06-04 13:04:51,ACC00221,ACC00302,334.77,Mobile_App,3484,2879,32817.06,32482.29,0,Normal,0
TXN0006554,2024-06-04 14:07:25,ACC00905,ACC00389,313.26,PromptPay,850,941,28142.33,27829.07,0,Normal,0
